order_key,customer_id,customer_name,area,customer_segment,order_id,order_date,product_id,product_name,category,brand,quantity,unit_price,total_cost,payment_method,delivery_status,delay_reason,rating,feedback_category,sentiment
3277,33544355,Aarnav Nayak,Sri Ganganagar,Premium,6605882211,03-12-2023,462526,Curd,Dairy & Breakfast,Pau and Sons,2,449.97,899.94,UPI,Significantly Delayed,Traffic,2,Customer Service,Negative
3278,76020843,Banjeet Behl,New Delhi,Regular,6608328221,04-07-2023,313754,Biscuits,Snacks & Munchies,Swaminathan   Mahal and Dara,1,136.6,136.6,Cash,Slightly Delayed,Traffic,4,Product Quality,Positive
3279,89910157,Dayamai Ray,Khandwa,New,6610120274,19-07-2024,552496,Dish Soap,Household Care,Dhar PLC,2,508,1016,UPI,Slightly Delayed,Traffic,3,App Experience,Neutral
3280,75474920,Ojas Wali,Serampore,Regular,6613853662,26-01-2024,183929,Bread,Dairy & Breakfast,Nagi   Sampath and Khurana,1,738.74,738.74,Cash,Slightly Delayed,Traffic,2,App Experience,Negative
3281,49529811,Zayyan Swaminathan,Pimpri-Chinchwad,Regular,6615188116,30-08-2023,803607,Soap,Personal Care,Kadakia   Mohan and Sathe,1,949.73,949.73,Wallet,Slightly Delayed,Traffic,2,Delivery,Negative
3282,61763552,Gopal Parikh,Panihati,Inactive,6616322616,03-12-2023,927651,Baby Wipes,Baby Care,Narula Group,1,426.72,426.72,Wallet,Slightly Delayed,Traffic,4,Delivery,Positive
3283,62068277,Zarna Shetty,Hosur,Regular,6625178717,01-07-2023,952168,Popcorn,Snacks & Munchies,Krishnamurthy   Sibal and Das,3,236.95,710.85,Card,Significantly Delayed,Traffic,2,Product Quality,Negative
3284,44223796,Bakhshi Lad,Erode,Regular,6626994121,16-07-2024,144124,Detergent,Household Care,Lalla-Srinivasan,2,162.67,325.34,Cash,Significantly Delayed,Traffic,5,Customer Service,Positive
3285,28991365,Avi Menon,Jamnagar,New,6627201490,10-12-2023,812607,Potatoes,Fruits & Vegetables,Rege Group,1,416.65,416.65,Cash,Significantly Delayed,Traffic,1,Delivery,Negative
3286,67708491,Dalbir Kata,Patiala,Inactive,6630935939,31-10-2024,833557,Cereal,Dairy & Breakfast,Gole   Chand and Dada,1,422.87,422.87,UPI,On Time,Not Applicable,4,App Experience,Positive
3287,8361353,Pahal Kibe,Bhiwani,New,6631188689,28-03-2024,63769,Lotion,Personal Care,Dalal-Shan,2,878.07,1756.14,Cash,On Time,Not Applicable,4,Product Quality,Neutral
3288,20148223,Manbir Dua,Kamarhati,Inactive,6633702824,19-06-2024,53833,Rice,Grocery & Staples,Tella-Master,1,134.69,134.69,Cash,On Time,Not Applicable,3,Customer Service,Negative
3289,36517334,Ria Dua,Naihati,Premium,6637284724,08-09-2023,721521,Rice,Grocery & Staples,Ramanathan   Agarwal and Baria,2,417.39,834.78,UPI,Slightly Delayed,Traffic,2,Delivery,Negative
3290,75739462,Vasana Ganesh,Satna,Premium,6638429050,18-09-2024,799688,Lotion,Personal Care,Arora LLC,2,309.62,619.24,Cash,Slightly Delayed,Traffic,1,Product Quality,Negative
3291,32809328,Oeshi Raghavan,Chittoor,Premium,6638513435,04-08-2024,306177,Frozen Biryani,Instant & Frozen Food,Som Inc,3,769.24,2307.72,Cash,On Time,Not Applicable,4,Customer Service,Positive
3292,32019725,Tarak Rout,Panchkula,Premium,6642374542,30-08-2024,462526,Curd,Dairy & Breakfast,Pau and Sons,2,449.97,899.94,Cash,On Time,Not Applicable,5,Customer Service,Positive
3293,64906311,Balendra Pandey,Sikar,Inactive,6645415772,02-07-2024,704868,Detergent,Household Care,Parikh   Oak and Kara,2,193.46,386.92,UPI,On Time,Not Applicable,4,Delivery,Positive
3294,83660688,Gopal Dube,Kottayam,Premium,6647259959,20-06-2023,39154,Mangoes,Fruits & Vegetables,Suresh   Bose and Bajwa,3,946.86,2840.58,Card,Significantly Delayed,Traffic,2,Customer Service,Negative
3295,75640174,Advik Bhakta,Akola,Premium,6649631729,30-09-2024,863930,Shampoo,Personal Care,Sathe   Agarwal and Dhar,3,242.57,727.71,Card,On Time,Not Applicable,3,Product Quality,Neutral
3296,14255231,Advika Taneja,Surendranagar Dudhrej,Inactive,6650174202,10-07-2023,833557,Cereal,Dairy & Breakfast,Gole   Chand and Dada,2,422.87,845.74,UPI,On Time,Not Applicable,2,App Experience,Negative
3297,60904312,Jagdish Badami,Mumbai,Regular,6652395897,11-07-2024,56589,Vitamins,Pharmacy,Pai   Kashyap and Ramachandran,1,517.77,517.77,UPI,On Time,Not Applicable,3,App Experience,Negative
3298,95334407,Krish Sunder,Cuttack,Inactive,6653543195,15-09-2023,287070,Wheat Flour,Grocery & Staples,Gala   Magar and Rajagopal,3,443.17,1329.51,Wallet,Significantly Delayed,Traffic,4,App Experience,Positive
3299,45804389,Liam Dayal,Maheshtala,Inactive,6654736751,25-04-2023,853932,Baby Wipes,Baby Care,Ranganathan-Peri,1,941.19,941.19,Card,On Time,Not Applicable,1,Delivery,Negative
3300,19180962,Osha Varghese,Kalyan-Dombivli,Inactive,6656246719,09-09-2024,654623,Chips,Snacks & Munchies,Pradhan and Sons,2,422.14,844.28,Wallet,Significantly Delayed,Traffic,1,Product Quality,Negative
3301,820740,Mekhala Sathe,Ambala,Premium,6657245289,20-05-2024,679284,Cough Syrup,Pharmacy,Pant LLC,1,877.89,877.89,Card,Significantly Delayed,Traffic,5,Product Quality,Positive
3302,90919603,Priya Chaudry,Howrah,Regular,6659686612,20-04-2024,991434,Cookies,Snacks & Munchies,Mital-Oza,2,237.62,475.24,Card,On Time,Not Applicable,3,Customer Service,Neutral
3303,43034188,Ekaraj Bora,Sirsa,Inactive,6659747528,28-09-2024,366066,Soap,Personal Care,Mandal LLC,3,918.58,2755.74,Wallet,On Time,Not Applicable,3,Delivery,Negative
3304,48554440,Rohan Ganesan,Malegaon,Regular,6660596550,21-06-2024,144124,Detergent,Household Care,Lalla-Srinivasan,2,162.67,325.34,Wallet,Significantly Delayed,Traffic,2,Delivery,Negative
3305,119099,Zansi Parsa,Kavali,Inactive,6660740926,24-05-2024,378230,Nuts,Snacks & Munchies,Kala-Vig,3,166.42,499.26,Card,Significantly Delayed,Traffic,3,Delivery,Negative
3306,57474553,Damini Sule,Moradabad,Regular,6664301655,31-07-2023,367391,Baby Wipes,Baby Care,Talwar and Sons,1,939.55,939.55,Wallet,On Time,Not Applicable,1,Product Quality,Negative
3307,19067680,Rajata Mall,North Dumdum,New,6665075012,14-01-2024,433521,Diapers,Baby Care,Mahal Group,3,321.33,963.99,Cash,Slightly Delayed,Traffic,3,Delivery,Neutral
3308,15144290,Omkaar Swamy,Nizamabad,New,6668508959,31-08-2024,137909,Cough Syrup,Pharmacy,Dalal PLC,2,864.3,1728.6,UPI,On Time,Not Applicable,4,App Experience,Positive
3309,50968312,Idika Chaudhry,Maheshtala,Inactive,6671181961,13-10-2023,461804,Sugar,Grocery & Staples,Ghose   Ben and Divan,3,310.69,932.07,Wallet,Slightly Delayed,Traffic,5,Customer Service,Positive
3310,82359623,Pushti Sangha,Bellary,Premium,6672582413,13-06-2024,11422,Potatoes,Fruits & Vegetables,Ramaswamy-Tata,2,127.16,254.32,UPI,Significantly Delayed,Traffic,4,App Experience,Positive
3311,34526442,Harita Chatterjee,Raipur,Regular,6673964264,18-10-2024,133542,Detergent,Household Care,Edwin-Lall,1,68.49,68.49,Wallet,Slightly Delayed,Traffic,3,Delivery,Neutral
3312,50557979,Kiaan Naidu,Khammam,Premium,6676994910,28-11-2023,60619,Iced Tea,Cold Drinks & Juices,Bhasin LLC,1,726.41,726.41,Wallet,Slightly Delayed,Traffic,4,Delivery,Neutral
3313,34697768,Omaja Oak,Aurangabad,Regular,6683347454,25-05-2023,847349,Potatoes,Fruits & Vegetables,Chhabra-Agrawal,2,781.08,1562.16,Wallet,Slightly Delayed,Traffic,3,Delivery,Negative
3314,71615827,Yash Contractor,Bulandshahr,Premium,6686839282,24-07-2023,726958,Cat Food,Pet Care,Doctor-Patla,2,887.48,1774.96,UPI,Slightly Delayed,Traffic,3,Customer Service,Negative
3315,88532418,Ansh Bahl,Gorakhpur,New,6687307827,19-04-2023,706112,Vitamins,Pharmacy,Magar   Gara and Garg,2,478.79,957.58,Wallet,Slightly Delayed,Traffic,5,Delivery,Positive
3316,93924203,Xalak Goyal,Jorhat,Premium,6687792641,20-05-2024,914071,Chips,Snacks & Munchies,Datta Ltd,2,296.94,593.88,Wallet,Slightly Delayed,Traffic,5,App Experience,Positive
3317,57392064,Lavanya Jain,Udupi,Regular,6688079478,18-04-2024,462526,Curd,Dairy & Breakfast,Pau and Sons,2,449.97,899.94,Cash,On Time,Not Applicable,1,Product Quality,Negative
3318,48943848,Tarak Nair,Patiala,Premium,6688575911,26-12-2023,848226,Tomatoes,Fruits & Vegetables,Barad and Sons,1,209.59,209.59,Wallet,Slightly Delayed,Traffic,3,Delivery,Neutral
3319,36142455,Rushil Walla,Katni,Premium,6694899030,21-09-2024,361361,Biscuits,Snacks & Munchies,Kunda   Dave and Sahni,3,826.21,2478.63,Card,Significantly Delayed,Traffic,5,App Experience,Positive
3320,38613642,Ishani Pandya,Erode,Regular,6695408903,24-05-2023,34200,Lotion,Personal Care,Munshi-Grewal,1,319.8,319.8,Cash,Significantly Delayed,Traffic,4,Customer Service,Neutral
3321,54730270,Aradhana Munshi,Salem,New,6696352636,18-06-2023,537274,Pet Treats,Pet Care,Lal-Chauhan,3,702.71,2108.13,Wallet,Significantly Delayed,Traffic,5,Product Quality,Positive
3322,5277675,Vansha Deol,Ghaziabad,Premium,6696750742,02-04-2023,14145,Spinach,Fruits & Vegetables,Thakur   Shah and Pingle,2,630.84,1261.68,Wallet,On Time,Not Applicable,5,App Experience,Positive
3323,52770036,Lopa Bobal,Bathinda,New,6698537000,16-01-2024,131748,Dog Food,Pet Care,Shroff   Wason and Dugar,1,81.35,81.35,Card,On Time,Not Applicable,5,Customer Service,Positive
3324,22851478,Vamakshi Bhardwaj,Varanasi,Regular,6699845542,06-12-2023,700048,Dish Soap,Household Care,Khalsa-Bhavsar,1,141.28,141.28,UPI,On Time,Not Applicable,3,Delivery,Neutral
3325,13130974,Divya Garde,Eluru,Inactive,6702391437,21-01-2024,256051,Lotion,Personal Care,Mannan   Naidu and Sama,2,400.92,801.84,Card,Significantly Delayed,Traffic,5,Delivery,Positive
3326,89669139,Bishakha Natarajan,Tiruppur,Premium,6703316563,25-01-2024,365132,Instant Noodles,Instant & Frozen Food,Dar-Kumar,1,229.38,229.38,Wallet,Significantly Delayed,Traffic,3,Customer Service,Neutral
3327,93198324,Bhavya Dutta,Thane,Inactive,6703651257,17-01-2024,954722,Ice Cream,Instant & Frozen Food,Mohan-Virk,1,616.45,616.45,Card,Slightly Delayed,Traffic,2,Delivery,Negative
3328,51833636,Ikbal Munshi,Anand,Regular,6704234561,03-01-2024,962054,Orange Juice,Cold Drinks & Juices,Toor-Nagar,1,16.86,16.86,Cash,Significantly Delayed,Traffic,4,Delivery,Positive
3329,81420960,Warda Chanda,Hazaribagh,Inactive,6704773223,22-07-2024,723678,Dog Food,Pet Care,Lall   Datta and Swamy,3,675.46,2026.38,Wallet,Significantly Delayed,Traffic,3,Product Quality,Neutral
3330,52417972,Nisha Chadha,Madhyamgram,New,6705171000,04-09-2023,9436,Toothpaste,Personal Care,Naidu PLC,3,88.43,265.29,Wallet,On Time,Not Applicable,4,Product Quality,Positive
3331,6247821,Mekhala Vora,Panvel,Regular,6706793332,09-10-2024,615545,Soap,Personal Care,Barman Inc,2,448.16,896.32,UPI,Significantly Delayed,Traffic,2,Delivery,Negative
3332,91072336,Tristan Parmer,Jaunpur,Premium,6708586922,23-05-2024,799952,Cheese,Dairy & Breakfast,Padmanabhan-Virk,3,922.64,2767.92,UPI,Significantly Delayed,Traffic,3,Customer Service,Negative
3333,1697604,Arjun Deep,Bongaigaon,Regular,6712947216,11-04-2023,432617,Baby Wipes,Baby Care,Dora-Pillai,1,863.18,863.18,Cash,Slightly Delayed,Traffic,3,Delivery,Neutral
3334,76987910,Oeshi Kannan,Shahjahanpur,Inactive,6715699166,01-08-2023,107548,Cola,Cold Drinks & Juices,Bhandari   Bhasin and Palan,2,891.6,1783.2,Cash,On Time,Not Applicable,4,Customer Service,Neutral
3335,19682060,Hamsini Swamy,Jehanabad,Inactive,6716381725,05-05-2023,328457,Mango Drink,Cold Drinks & Juices,Hayre-Shere,1,858.57,858.57,Card,Significantly Delayed,Traffic,4,Product Quality,Neutral
3336,48716374,Chaman Merchant,Hapur,Premium,6719661881,13-05-2023,140154,Shampoo,Personal Care,Malhotra LLC,1,171.2,171.2,Wallet,On Time,Not Applicable,5,Delivery,Positive
3337,22054087,Peter Buch,Miryalaguda,Inactive,6721093047,10-03-2024,473929,Carrots,Fruits & Vegetables,Bhardwaj   Bhatia and Deshmukh,3,440.19,1320.57,Wallet,On Time,Not Applicable,3,App Experience,Neutral
3338,83412446,Libni Kunda,Avadi,Inactive,6722040962,14-11-2023,945635,Pulses,Grocery & Staples,Balasubramanian PLC,1,778.9,778.9,Card,On Time,Not Applicable,4,Product Quality,Positive
3339,8351747,Darika Kaul,Khammam,Regular,6722955128,19-03-2023,949818,Biscuits,Snacks & Munchies,Yohannan Inc,1,483.05,483.05,Wallet,On Time,Not Applicable,4,Delivery,Positive
3340,14991661,Logan Nigam,Chandrapur,New,6724582316,28-10-2023,324809,Bread,Dairy & Breakfast,Sidhu PLC,3,608,1824,Card,On Time,Not Applicable,4,Delivery,Positive
3341,26303194,Janaki Parsa,Pali,Premium,6727230123,19-10-2024,6405,Baby Food,Baby Care,Kashyap-Reddy,3,236.51,709.53,Cash,Significantly Delayed,Traffic,2,App Experience,Negative
3342,68159723,Yashvi Pathak,Orai,New,6729422433,19-07-2023,552496,Dish Soap,Household Care,Dhar PLC,2,508,1016,UPI,Slightly Delayed,Traffic,3,Product Quality,Neutral
3343,90448312,Chandani Tata,Panihati,Inactive,6735813139,04-04-2023,171602,Cola,Cold Drinks & Juices,Pal-Sehgal,3,883.44,2650.32,Cash,On Time,Not Applicable,2,Customer Service,Negative
3344,52085702,Irya Soni,Fatehpur,New,6735843326,24-10-2024,992178,Pain Reliever,Pharmacy,Basu and Sons,1,632.43,632.43,UPI,Slightly Delayed,Traffic,4,Delivery,Neutral
3345,47206881,Barkha Contractor,Nellore,Premium,6735917931,27-09-2023,264803,Vitamins,Pharmacy,Gole-Doshi,1,995.98,995.98,Wallet,On Time,Not Applicable,3,Customer Service,Neutral
3346,15661901,Warda Wagle,Kumbakonam,Regular,6736891890,21-10-2024,942001,Cat Food,Pet Care,Acharya Ltd,3,671.55,2014.65,Wallet,Significantly Delayed,Traffic,3,Delivery,Neutral
3347,44928499,Aarav Andra,Ramgarh,New,6737025662,28-03-2023,848226,Tomatoes,Fruits & Vegetables,Barad and Sons,1,209.59,209.59,UPI,Slightly Delayed,Traffic,4,Delivery,Neutral
3348,51544662,Hiral Tara,Chinsurah,New,6739114301,26-03-2023,33955,Frozen Pizza,Instant & Frozen Food,Baral Group,1,186.08,186.08,UPI,Slightly Delayed,Traffic,4,Delivery,Positive
3349,9981089,Ikbal Hari,Proddatur,Premium,6739811103,01-01-2024,256783,Pet Treats,Pet Care,Basu   Thakur and Rege,3,906.54,2719.62,Card,Slightly Delayed,Traffic,3,Customer Service,Neutral
3350,16436359,Yashica Ramesh,Kota,New,6749594412,30-11-2023,847349,Potatoes,Fruits & Vegetables,Chhabra-Agrawal,2,781.08,1562.16,Cash,Significantly Delayed,Traffic,4,Product Quality,Neutral
3351,98444183,Radha D’Alia,Tenali,Regular,6751537971,19-07-2024,903336,Pulses,Grocery & Staples,Vaidya   Amble and Palla,3,551.88,1655.64,Card,Slightly Delayed,Traffic,4,Customer Service,Positive
3352,64197854,Krishna Ramanathan,Bellary,Regular,6752221435,10-02-2024,760684,Rice,Grocery & Staples,Kanda-Gupta,1,71.6,71.6,UPI,Slightly Delayed,Traffic,4,Product Quality,Positive
3353,3897936,Maanav Singh,Pudukkottai,Premium,6754346312,19-06-2023,930284,Baby Food,Baby Care,Garg   Saraf and Dutta,1,189.47,189.47,Wallet,On Time,Not Applicable,1,Delivery,Negative
3354,54057428,Chatura Contractor,Panvel,New,6755367585,03-09-2024,561860,Orange Juice,Cold Drinks & Juices,Gupta Ltd,1,874.78,874.78,UPI,On Time,Not Applicable,4,Customer Service,Neutral
3355,80850753,Gautami Rai,Thane,Premium,6756007265,27-07-2023,820973,Baby Wipes,Baby Care,Lall LLC,1,114.52,114.52,Wallet,Slightly Delayed,Traffic,4,Product Quality,Neutral
3356,83155219,Yauvani Chanda,Satara,Inactive,6756882357,23-06-2024,26060,Vitamins,Pharmacy,Shah and Sons,3,342.94,1028.82,UPI,On Time,Not Applicable,5,App Experience,Positive
3357,70363568,Ekavir Sunder,Shahjahanpur,New,6758737749,26-10-2023,186168,Dog Food,Pet Care,Parekh   Lad and Kadakia,2,878.8,1757.6,UPI,Slightly Delayed,Traffic,3,Product Quality,Negative
3358,83577942,Oviya Rau,Shivpuri,New,6759029950,03-12-2023,712003,Cola,Cold Drinks & Juices,Karan   Bandi and Acharya,1,671.68,671.68,UPI,Slightly Delayed,Traffic,1,Delivery,Negative
3359,84377964,Saumya Babu,Tezpur,Inactive,6759658833,29-09-2023,587645,Vitamins,Pharmacy,Sura   Pillay and Mammen,3,801.81,2405.43,UPI,On Time,Not Applicable,5,Product Quality,Positive
3360,4055790,Noah Malhotra,Jamnagar,Regular,6763510083,07-06-2023,11422,Potatoes,Fruits & Vegetables,Ramaswamy-Tata,1,127.16,127.16,Cash,On Time,Not Applicable,2,Product Quality,Negative
3361,21866852,Ojas Morar,Guwahati,Premium,6766424456,10-04-2024,721521,Rice,Grocery & Staples,Ramanathan   Agarwal and Baria,1,417.39,417.39,Cash,Slightly Delayed,Traffic,4,App Experience,Neutral
3362,70372270,Yadavi Garg,Ichalkaranji,New,6767935470,17-04-2024,690565,Cookies,Snacks & Munchies,Roy   Seth and Patla,1,951.27,951.27,Cash,Slightly Delayed,Traffic,3,App Experience,Negative
3363,8241122,Tristan Zachariah,Ambarnath,Inactive,6770208707,01-05-2024,228286,Cola,Cold Drinks & Juices,Bhattacharyya PLC,1,179.08,179.08,Cash,On Time,Not Applicable,3,App Experience,Negative
3364,39957741,Siddharth Sibal,Bellary,Inactive,6770858376,11-01-2024,654297,Potatoes,Fruits & Vegetables,Chandran-Dass,2,13.25,26.5,Wallet,Significantly Delayed,Traffic,5,App Experience,Positive
3365,61618079,Isaac Sunder,Ambala,Inactive,6771104541,10-05-2023,833557,Cereal,Dairy & Breakfast,Gole   Chand and Dada,2,422.87,845.74,Cash,On Time,Not Applicable,1,Delivery,Negative
3366,87718744,Max Pandit,Bathinda,Regular,6771166303,24-07-2023,677542,Toilet Cleaner,Household Care,Thaman-Lanka,3,212.61,637.83,Wallet,Significantly Delayed,Traffic,3,Product Quality,Negative
3367,27049432,Mitali Shankar,Nagaon,Premium,6772651293,15-12-2023,818522,Cheese,Dairy & Breakfast,Hora-Roy,2,96.09,192.18,UPI,Slightly Delayed,Traffic,4,App Experience,Positive
3368,29272253,Brijesh Nadkarni,Kolhapur,New,6774241153,23-09-2024,707935,Cat Food,Pet Care,Anne   Mammen and Khatri,2,820.9,1641.8,UPI,On Time,Not Applicable,3,Customer Service,Neutral
3369,16379942,Harshil Kuruvilla,Orai,Inactive,6775326324,17-06-2023,592784,Biscuits,Snacks & Munchies,Andra   Mander and Kari,3,280.35,841.05,Wallet,Slightly Delayed,Traffic,3,App Experience,Neutral
3370,55404382,Isaiah Issac,Guntakal,Premium,6779626333,11-05-2024,871592,Carrots,Fruits & Vegetables,Shankar   Nadkarni and Kumer,2,870.29,1740.58,Card,Significantly Delayed,Traffic,3,Customer Service,Neutral
3371,64535602,Faris Mahajan,Jalgaon,Inactive,6779895105,10-09-2024,112390,Toothpaste,Personal Care,Kibe   Contractor and Randhawa,3,877.98,2633.94,Cash,Slightly Delayed,Traffic,5,Delivery,Positive
3372,23380116,Neelima Mody,Jehanabad,New,6782020758,30-11-2023,555121,Carrots,Fruits & Vegetables,Subramanian   Chaudhuri and Dora,2,354.91,709.82,Cash,Slightly Delayed,Traffic,4,Product Quality,Positive
3373,21701991,Wazir Hari,Allahabad,New,6786199145,04-09-2024,589812,Detergent,Household Care,Bir PLC,3,163.03,489.09,Cash,On Time,Not Applicable,5,Delivery,Positive
3374,5716817,Xalak Master,Aurangabad,Inactive,6786366774,21-03-2024,53833,Rice,Grocery & Staples,Tella-Master,3,134.69,404.07,Card,On Time,Not Applicable,2,App Experience,Negative
3375,48033969,Kavya Kunda,Baranagar,Premium,6788500162,10-07-2024,677169,Cough Syrup,Pharmacy,Char-Divan,1,261.03,261.03,Wallet,Significantly Delayed,Traffic,4,Delivery,Neutral
3376,2566268,Arjun Ratta,Mysore,Premium,6788884093,06-10-2024,337168,Eggs,Dairy & Breakfast,Dasgupta PLC,1,545.49,545.49,UPI,Slightly Delayed,Traffic,4,App Experience,Positive
3377,38133873,Rehaan Borde,Khammam,Premium,6791931269,05-07-2024,567671,Biscuits,Snacks & Munchies,Nagar LLC,3,418.48,1255.44,Wallet,Slightly Delayed,Traffic,1,App Experience,Negative
3378,46629917,Vasudha Dey,Jamshedpur,Premium,6795601573,13-12-2023,677542,Toilet Cleaner,Household Care,Thaman-Lanka,1,212.61,212.61,Card,On Time,Not Applicable,5,Customer Service,Positive
3379,18035010,Vrishti Chakrabarti,Burhanpur,Premium,6798589010,27-09-2023,11422,Potatoes,Fruits & Vegetables,Ramaswamy-Tata,1,127.16,127.16,UPI,Slightly Delayed,Traffic,4,Customer Service,Positive
3380,3730316,Ishanvi Shankar,Berhampore,Regular,6798661163,23-07-2024,552496,Dish Soap,Household Care,Dhar PLC,2,508,1016,UPI,Slightly Delayed,Traffic,4,Customer Service,Positive
3381,24845814,Harshil Shukla,Raipur,Regular,6798775600,09-10-2023,324809,Bread,Dairy & Breakfast,Sidhu PLC,2,608,1216,Cash,Significantly Delayed,Traffic,4,Customer Service,Positive
3382,6245778,Reva Shanker,Guntakal,Premium,6799246060,06-11-2023,803607,Soap,Personal Care,Kadakia   Mohan and Sathe,3,949.73,2849.19,Wallet,On Time,Not Applicable,1,Delivery,Negative
3383,26912171,Jagat Banerjee,Rampur,New,6801124715,10-04-2024,305754,Frozen Vegetables,Instant & Frozen Food,Mammen-Hegde,2,979.99,1959.98,Card,On Time,Not Applicable,3,Product Quality,Neutral
3384,89619421,Urvi Maharaj,Rajpur Sonarpur,Premium,6804747901,31-01-2024,848226,Tomatoes,Fruits & Vegetables,Barad and Sons,2,209.59,419.18,Wallet,Slightly Delayed,Traffic,3,App Experience,Neutral
3385,87266309,Yachana Sethi,Agra,Regular,6805071689,30-03-2024,82484,Baby Food,Baby Care,Mallick PLC,3,914.88,2744.64,UPI,Significantly Delayed,Traffic,4,Delivery,Positive
3386,88739922,Harrison Yogi,Madurai,Regular,6808771388,29-04-2024,264803,Vitamins,Pharmacy,Gole-Doshi,3,995.98,2987.94,Wallet,Slightly Delayed,Traffic,3,Customer Service,Negative
3387,84953008,Sai Pal,Bongaigaon,Inactive,6810940082,02-11-2023,606256,Frozen Biryani,Instant & Frozen Food,Agate Ltd,3,369.28,1107.84,Cash,Slightly Delayed,Traffic,4,Customer Service,Neutral
